date,open,high,low,close,volume,number_of_trades,source,coin
2017-10-17 00:00:00+00:00,5760.0,5774.98,5508.63,5595.0,1429.869376,9755,binance,BTC
2017-10-18 00:00:00+00:00,5595.0,5596.0,5037.95,5512.06,2317.804373,14824,binance,BTC
2017-10-19 00:00:00+00:00,5513.0,5710.0,5490.26,5683.9,1881.722107,11553,binance,BTC
2017-10-20 00:00:00+00:00,5683.31,6110.0,5600.0,6010.01,1972.97722,11656,binance,BTC
2017-10-21 00:00:00+00:00,6013.72,6171.0,5850.03,6024.97,1664.307693,10182,binance,BTC
2017-10-22 00:00:00+00:00,6003.27,6060.0,5720.03,5950.02,1362.092216,8846,binance,BTC
2017-10-23 00:00:00+00:00,5975.0,6080.0,5621.03,5915.93,1812.557715,10736,binance,BTC
2017-10-24 00:00:00+00:00,5909.47,5925.0,5450.0,5477.03,2580.418767,13075,binance,BTC
2017-10-25 00:00:00+00:00,5506.92,5704.96,5286.98,5689.99,2282.813205,12026,binance,BTC
2017-10-26 00:00:00+00:00,5670.1,5939.99,5650.0,5861.77,1972.965882,11429,binance,BTC
2017-10-27 00:00:00+00:00,5861.77,5980.0,5649.24,5768.83,1403.706416,8305,binance,BTC
2017-10-28 00:00:00+00:00,5768.79,5850.02,5630.03,5719.64,1276.754412,8556,binance,BTC
2017-10-29 00:00:00+00:00,5709.98,6189.88,5648.01,6169.98,1804.778173,10651,binance,BTC
2017-10-30 00:00:00+00:00,6133.01,6248.68,6030.0,6120.5,1473.687043,9027,binance,BTC
2017-10-31 00:00:00+00:00,6120.52,6498.01,6100.0,6463.0,1511.774925,12503,binance,BTC
2017-11-01 00:00:00+00:00,6463.0,6774.67,6338.02,6753.98,1675.615188,16775,binance,BTC
2017-11-02 00:00:00+00:00,6753.98,7300.0,6685.1,7019.98,2503.610803,20222,binance,BTC
2017-11-03 00:00:00+00:00,7010.31,7346.34,6923.0,7115.04,1891.497592,15375,binance,BTC
2017-11-04 00:00:00+00:00,7115.02,7480.99,6901.0,7357.09,1399.191767,13395,binance,BTC
2017-11-05 00:00:00+00:00,7357.27,7590.25,7279.02,7345.01,1207.83233,11090,binance,BTC
2017-11-06 00:00:00+00:00,7345.1,7401.0,6906.0,6960.12,1763.019261,13525,binance,BTC
2017-11-07 00:00:00+00:00,6981.72,7198.49,6901.0,7064.04,1440.259494,13132,binance,BTC
2017-11-08 00:00:00+00:00,7070.0,7770.02,6651.0,7303.0,2822.298802,24381,binance,BTC
2017-11-09 00:00:00+00:00,7303.01,7392.0,7015.0,7079.99,1913.398308,13818,binance,BTC
2017-11-10 00:00:00+00:00,7079.0,7279.91,6255.01,6506.98,3254.704105,18889,binance,BTC
2017-11-11 00:00:00+00:00,6503.0,6797.98,6100.0,6245.05,2754.156861,17840,binance,BTC
2017-11-12 00:00:00+00:00,6245.05,6630.0,5325.01,5811.03,4968.483069,31069,binance,BTC
2017-11-13 00:00:00+00:00,5839.94,6697.47,5699.99,6465.99,2621.243039,16165,binance,BTC
2017-11-14 00:00:00+00:00,6465.99,6684.98,6311.07,6574.99,1254.292531,10476,binance,BTC
2017-11-15 00:00:00+00:00,6575.99,7298.0,6575.99,7240.06,1779.605845,10313,binance,BTC
2017-11-16 00:00:00+00:00,7240.14,7940.0,7076.0,7864.5,2331.95675,14961,binance,BTC
2017-11-17 00:00:00+00:00,7876.98,7989.0,7451.0,7699.19,3982.395925,22012,binance,BTC
2017-11-18 00:00:00+00:00,7680.01,7819.99,7422.0,7761.94,3954.266477,18383,binance,BTC
2017-11-19 00:00:00+00:00,7761.94,8123.15,7650.33,8038.0,3867.340444,14897,binance,BTC
2017-11-20 00:00:00+00:00,8057.11,8319.99,7954.0,8212.0,3886.634348,20101,binance,BTC
2017-11-21 00:00:00+00:00,8212.49,8400.0,7801.0,8119.51,4544.474016,20798,binance,BTC
2017-11-22 00:00:00+00:00,8091.09,8322.68,8091.09,8205.92,3545.00571,14752,binance,BTC
2017-11-23 00:00:00+00:00,8233.03,8260.0,8000.0,8019.99,4093.952687,16625,binance,BTC
2017-11-24 00:00:00+00:00,8019.97,8369.0,7850.0,8138.0,4411.789112,19754,binance,BTC
2017-11-25 00:00:00+00:00,8138.99,8734.78,8090.0,8700.01,4292.623682,18632,binance,BTC
2017-11-26 00:00:00+00:00,8700.04,9350.0,8604.72,9128.02,4147.380237,19268,binance,BTC
2017-11-27 00:00:00+00:00,9128.0,9654.28,9112.04,9650.0,4521.625707,22806,binance,BTC
2017-11-28 00:00:00+00:00,9650.0,9939.0,9570.5,9896.8,4917.210985,18923,binance,BTC
2017-11-29 00:00:00+00:00,9896.79,11300.03,8520.0,9687.88,13352.538715,47894,binance,BTC
2017-11-30 00:00:00+00:00,9687.88,10900.0,8850.8,9838.96,9389.574329,41153,binance,BTC
2017-12-01 00:00:00+00:00,9837.0,10898.0,9380.0,10782.99,6134.923633,32375,binance,BTC
2017-12-02 00:00:00+00:00,10775.04,11190.0,10620.0,10890.01,4765.439757,29694,binance,BTC
2017-12-03 00:00:00+00:00,10902.69,11825.0,10500.0,11165.41,5346.636524,39335,binance,BTC
2017-12-04 00:00:00+00:00,11165.41,11600.0,10802.0,11579.0,4663.424562,32232,binance,BTC
2017-12-05 00:00:00+00:00,11571.03,11853.0,11447.68,11699.99,5550.732055,31317,binance,BTC
2017-12-06 00:00:00+00:00,11699.99,13615.23,11665.58,13550.05,6707.946319,40196,binance,BTC
2017-12-07 00:00:00+00:00,13541.01,16649.96,13050.0,16599.0,7487.065695,57541,binance,BTC
2017-12-08 00:00:00+00:00,16599.0,17204.99,14015.0,15880.0,17589.013136,84727,binance,BTC
2017-12-09 00:00:00+00:00,15880.01,16269.3,12535.0,14656.07,13918.758687,66738,binance,BTC
2017-12-10 00:00:00+00:00,14664.01,15720.12,12368.0,14899.98,16553.037173,80669,binance,BTC
2017-12-11 00:00:00+00:00,14946.26,17470.0,14901.08,16587.97,11820.401762,71373,binance,BTC
2017-12-12 00:00:00+00:00,16587.97,16976.45,15875.0,16349.99,9436.802411,76032,binance,BTC
2017-12-13 00:00:00+00:00,16349.99,16546.0,14666.56,16033.29,12416.328801,83847,binance,BTC
2017-12-14 00:00:00+00:00,16030.34,16445.0,15450.0,16334.98,11616.867151,86150,binance,BTC
2017-12-15 00:00:00+00:00,16334.98,17991.0,16298.45,17539.83,9181.273947,85478,binance,BTC
2017-12-16 00:00:00+00:00,17516.81,19539.0,17190.01,19102.66,4202.628709,51777,binance,BTC
2017-12-17 00:00:00+00:00,19120.19,19798.68,18510.0,18860.02,9177.183434,84581,binance,BTC
2017-12-18 00:00:00+00:00,18860.04,19300.0,17029.98,18856.25,10624.633071,91956,binance,BTC
2017-12-19 00:00:00+00:00,18856.25,18950.0,16300.0,17295.2,13210.74822,116569,binance,BTC
2017-12-20 00:00:00+00:00,17295.2,17720.35,14777.66,16488.98,13450.496693,129762,binance,BTC
2017-12-21 00:00:00+00:00,16480.52,17309.5,14022.0,15492.64,20324.2173,117731,binance,BTC
2017-12-22 00:00:00+00:00,15514.03,15699.34,10961.0,13326.61,36076.271175,243261,binance,BTC
2017-12-23 00:00:00+00:00,13326.61,14950.0,12978.18,13300.0,13141.538875,135005,binance,BTC
2017-12-24 00:00:00+00:00,13300.0,13819.99,11640.0,13500.0,28557.534988,173557,binance,BTC
2017-12-25 00:00:00+00:00,13500.0,14300.0,12708.0,13699.34,15748.207607,116416,binance,BTC
2017-12-26 00:00:00+00:00,13699.34,16050.0,13533.0,15689.01,15034.668104,133133,binance,BTC
2017-12-27 00:00:00+00:00,15709.98,16498.05,14200.15,15459.99,14959.864723,142202,binance,BTC
2017-12-28 00:00:00+00:00,15459.97,15539.99,13150.0,14182.11,21717.858014,178032,binance,BTC
2017-12-29 00:00:00+00:00,14199.14,14981.0,13850.0,14378.9,18072.008116,142100,binance,BTC
2017-12-30 00:00:00+00:00,14378.99,14398.85,11750.0,12440.01,19221.158039,190204,binance,BTC
2017-12-31 00:00:00+00:00,12345.1,14050.11,12149.98,13716.36,11768.989718,138893,binance,BTC
2018-01-01 00:00:00+00:00,13715.65,13818.55,12750.0,13380.0,8609.915844,105595,binance,BTC
2018-01-02 00:00:00+00:00,13382.16,15473.49,12890.02,14675.11,20078.092111,177728,binance,BTC
2018-01-03 00:00:00+00:00,14690.0,15307.56,14150.0,14919.51,15905.667639,162787,binance,BTC
2018-01-04 00:00:00+00:00,14919.51,15280.0,13918.04,15059.54,21329.649574,170310,binance,BTC
2018-01-05 00:00:00+00:00,15059.56,17176.24,14600.0,16960.39,23251.491125,192969,binance,BTC
2018-01-06 00:00:00+00:00,16960.39,17143.13,16011.21,17069.79,18571.457508,158242,binance,BTC
2018-01-07 00:00:00+00:00,17069.79,17099.96,15610.0,16150.03,12493.125558,120269,binance,BTC
2018-01-08 00:00:00+00:00,16218.85,16322.3,12812.0,14902.54,26600.609912,208642,binance,BTC
2018-01-09 00:00:00+00:00,14902.54,15500.0,14011.05,14400.0,14315.004253,156656,binance,BTC
2018-01-10 00:00:00+00:00,14401.0,14955.66,13131.31,14907.09,17411.001655,161476,binance,BTC
2018-01-11 00:00:00+00:00,14940.0,14968.68,11400.0,13238.78,33554.723751,239416,binance,BTC
2018-01-12 00:00:00+00:00,13238.76,14109.78,12500.0,13740.01,16417.162137,134452,binance,BTC
2018-01-13 00:00:00+00:00,13749.95,14580.0,13706.15,14210.0,12221.508528,123639,binance,BTC
2018-01-14 00:00:00+00:00,14210.0,14339.5,12569.2,13474.99,17017.894329,152364,binance,BTC
2018-01-15 00:00:00+00:00,13477.98,14249.99,13147.79,13539.93,14652.094705,145362,binance,BTC
2018-01-16 00:00:00+00:00,13500.0,13542.93,9035.0,10900.0,63401.169175,418243,binance,BTC
2018-01-17 00:00:00+00:00,10899.99,11680.99,9037.94,10988.79,72331.796646,517293,binance,BTC
2018-01-18 00:00:00+00:00,10972.59,11878.82,10435.33,10961.97,48464.434937,393112,binance,BTC
2018-01-19 00:00:00+00:00,10960.0,11795.0,10360.0,11474.98,34129.375421,273271,binance,BTC
2018-01-20 00:00:00+00:00,11474.98,13099.0,11412.45,12799.94,28768.857827,251647,binance,BTC
2018-01-21 00:00:00+00:00,12799.8,12799.8,10965.0,11530.0,41379.773426,360207,binance,BTC
2018-01-22 00:00:00+00:00,11530.0,11926.35,9900.24,10760.05,43752.606791,363264,binance,BTC
2018-01-23 00:00:00+00:00,10760.05,11399.0,9905.0,10799.18,37473.922552,355286,binance,BTC
2018-01-24 00:00:00+00:00,10799.14,11570.48,10500.0,11349.99,27158.587762,293429,binance,BTC
2018-01-25 00:00:00+00:00,11349.96,11794.05,10950.21,11175.27,20839.954183,221040,binance,BTC
2018-01-26 00:00:00+00:00,11184.7,11643.0,10311.15,11089.0,33056.87196,314720,binance,BTC
2018-01-27 00:00:00+00:00,11089.0,11650.0,10842.69,11491.0,18860.768345,207478,binance,BTC
2018-01-28 00:00:00+00:00,11499.98,12244.0,11408.0,11879.95,16887.339524,206247,binance,BTC
2018-01-29 00:00:00+00:00,11879.95,11975.02,11139.55,11251.0,14170.377538,169199,binance,BTC
2018-01-30 00:00:00+00:00,11250.11,11308.42,9900.0,10237.51,25554.372946,259212,binance,BTC
2018-01-31 00:00:00+00:00,10230.0,10425.85,9700.0,10285.1,18015.956805,201422,binance,BTC
2018-02-01 00:00:00+00:00,10285.1,10335.0,8750.99,9224.52,33564.764311,316020,binance,BTC
2018-02-02 00:00:00+00:00,9224.52,9250.0,8010.02,8873.03,49971.626975,453411,binance,BTC
2018-02-03 00:00:00+00:00,8873.03,9473.01,8229.0,9199.96,28725.000735,327519,binance,BTC
2018-02-04 00:00:00+00:00,9199.96,9368.0,7930.0,8184.81,32014.308449,356134,binance,BTC
2018-02-05 00:00:00+00:00,8179.99,8382.8,6625.0,6939.99,63403.182579,533510,binance,BTC
2018-02-06 00:00:00+00:00,6939.63,7878.0,6000.01,7652.14,100201.500307,785996,binance,BTC
2018-02-07 00:00:00+00:00,7655.02,8476.0,7150.01,7599.0,60778.460497,514893,binance,BTC
2018-02-08 00:00:00+00:00,7599.0,7844.0,7572.09,7784.02,1521.537318,12417,binance,BTC
2018-02-09 00:00:00+00:00,7789.9,8738.0,7789.9,8683.92,20482.910825,273091,binance,BTC
2018-02-10 00:00:00+00:00,8683.93,9065.78,8120.0,8533.98,49381.512653,537578,binance,BTC
2018-02-11 00:00:00+00:00,8533.99,8549.0,7726.53,8063.88,45025.187952,524626,binance,BTC
2018-02-12 00:00:00+00:00,8063.82,8989.0,8053.0,8903.0,41987.85049,477660,binance,BTC
2018-02-13 00:00:00+00:00,8903.0,8950.0,8351.0,8539.9,35454.972956,401893,binance,BTC
2018-02-14 00:00:00+00:00,8535.17,9489.6,8533.0,9449.99,40811.952867,514897,binance,BTC
2018-02-15 00:00:00+00:00,9449.98,10219.5,9301.5,10000.09,52427.596715,608349,binance,BTC
2018-02-16 00:00:00+00:00,10000.89,10323.37,9666.0,10159.98,38161.205974,405310,binance,BTC
2018-02-17 00:00:00+00:00,10156.07,11075.07,10050.0,11039.55,41882.108407,413585,binance,BTC
2018-02-18 00:00:00+00:00,11039.55,11274.0,10080.0,10383.43,61137.380728,537534,binance,BTC
2018-02-19 00:00:00+00:00,10375.01,11250.0,10270.33,11153.0,40831.417131,366882,binance,BTC
2018-02-20 00:00:00+00:00,11147.11,11786.01,11100.59,11200.99,48153.354288,432197,binance,BTC
2018-02-21 00:00:00+00:00,11195.07,11304.03,10200.0,10437.6,68113.818754,542340,binance,BTC
2018-02-22 00:00:00+00:00,10439.02,10933.44,9679.0,9811.04,67060.166483,506273,binance,BTC
2018-02-23 00:00:00+00:00,9815.55,10435.0,9570.19,10131.04,57202.70237,467480,binance,BTC
2018-02-24 00:00:00+00:00,10131.04,10496.97,9352.0,9694.51,40888.156299,337918,binance,BTC
2018-02-25 00:00:00+00:00,9694.51,9847.0,9274.8,9590.0,28373.517586,233567,binance,BTC
2018-02-26 00:00:00+00:00,9590.0,10444.32,9350.0,10324.0,34878.292756,285276,binance,BTC
2018-02-27 00:00:00+00:00,10321.0,10870.0,10121.0,10569.04,30705.385123,240542,binance,BTC
2018-02-28 00:00:00+00:00,10584.33,11098.0,10300.0,10326.76,30800.983782,277886,binance,BTC
2018-03-01 00:00:00+00:00,10325.64,11060.41,10240.0,10920.0,25092.55393,230428,binance,BTC
2018-03-02 00:00:00+00:00,10923.36,11200.0,10770.0,11039.0,23910.71009,211691,binance,BTC
2018-03-03 00:00:00+00:00,11038.99,11544.0,11015.01,11464.48,21287.15328,190444,binance,BTC
2018-03-04 00:00:00+00:00,11464.47,11565.0,11050.02,11515.0,17295.918653,168359,binance,BTC
2018-03-05 00:00:00+00:00,11515.0,11710.0,11415.01,11454.0,15144.231063,164318,binance,BTC
2018-03-06 00:00:00+00:00,11455.0,11455.0,10555.48,10716.48,29515.572363,250306,binance,BTC
2018-03-07 00:00:00+00:00,10716.48,10899.0,9389.31,9910.0,50647.67108,396721,binance,BTC
2018-03-08 00:00:00+00:00,9910.0,10099.0,9060.0,9271.64,41109.473226,336514,binance,BTC
2018-03-09 00:00:00+00:00,9267.07,9410.0,8329.0,9227.0,64112.291407,462712,binance,BTC
2018-03-10 00:00:00+00:00,9230.0,9490.0,8667.07,8770.22,37180.012857,288066,binance,BTC
2018-03-11 00:00:00+00:00,8770.22,9740.0,8450.0,9533.57,44325.973386,333367,binance,BTC
2018-03-12 00:00:00+00:00,9533.57,9888.88,8780.0,9131.34,42230.77793,336642,binance,BTC
2018-03-13 00:00:00+00:00,9131.34,9474.0,8823.0,9150.0,40191.409358,342734,binance,BTC
2018-03-14 00:00:00+00:00,9151.92,9333.78,7900.28,8170.0,49708.094108,399127,binance,BTC
2018-03-15 00:00:00+00:00,8184.01,8430.0,7650.0,8240.98,52291.022277,400529,binance,BTC
2018-03-16 00:00:00+00:00,8240.98,8611.64,7900.0,8260.0,38815.409893,255807,binance,BTC
2018-03-17 00:00:00+00:00,8260.0,8348.62,7721.99,7824.8,33110.206329,292041,binance,BTC
2018-03-18 00:00:00+00:00,7824.01,8317.4,7322.0,8189.99,59488.231711,423336,binance,BTC
2018-03-19 00:00:00+00:00,8189.0,8705.23,8088.4,8600.0,55297.084942,360414,binance,BTC
2018-03-20 00:00:00+00:00,8595.01,9050.0,8280.0,8909.98,44865.105835,298261,binance,BTC
2018-03-21 00:00:00+00:00,8909.96,9177.01,8750.6,8885.0,39972.405371,293696,binance,BTC
2018-03-22 00:00:00+00:00,8884.82,9100.0,8465.1,8722.9,40617.556809,276449,binance,BTC
2018-03-23 00:00:00+00:00,8720.0,8909.0,8269.0,8898.03,39991.007666,278571,binance,BTC
2018-03-24 00:00:00+00:00,8898.04,8999.95,8491.0,8546.86,35466.609572,270300,binance,BTC
2018-03-25 00:00:00+00:00,8531.25,8669.85,8365.77,8470.15,29001.769316,215660,binance,BTC
2018-03-26 00:00:00+00:00,8470.14,8514.89,7831.0,8134.23,44033.59566,310462,binance,BTC
2018-03-27 00:00:00+00:00,8134.22,8215.94,7730.0,7795.51,37427.64805,266540,binance,BTC
2018-03-28 00:00:00+00:00,7795.51,8109.0,7728.0,7949.3,26401.33167,183620,binance,BTC
2018-03-29 00:00:00+00:00,7949.3,7975.0,6941.11,7090.14,54620.915125,359537,binance,BTC
2018-03-30 00:00:00+00:00,7090.16,7292.43,6600.1,6840.23,65306.031976,400057,binance,BTC
2018-03-31 00:00:00+00:00,6840.24,7223.36,6777.0,6923.91,36868.539087,240293,binance,BTC
2018-04-01 00:00:00+00:00,6922.0,7049.98,6430.0,6813.01,44071.430463,260942,binance,BTC
2018-04-02 00:00:00+00:00,6813.01,7125.0,6765.0,7056.0,32123.560072,206780,binance,BTC
2018-04-03 00:00:00+00:00,7063.97,7520.0,7011.01,7405.21,37787.331811,248143,binance,BTC
2018-04-04 00:00:00+00:00,7405.21,7427.52,6707.0,6796.1,42227.183804,277249,binance,BTC
2018-04-05 00:00:00+00:00,6796.1,6902.0,6566.69,6770.76,39029.73146,238476,binance,BTC
2018-04-06 00:00:00+00:00,6770.0,6850.0,6500.0,6601.39,27455.01192,162456,binance,BTC
2018-04-07 00:00:00+00:00,6601.39,7070.0,6586.28,6895.8,32269.578267,178577,binance,BTC
2018-04-08 00:00:00+00:00,6895.81,7109.13,6880.0,7018.0,21427.673165,152461,binance,BTC
2018-04-09 00:00:00+00:00,7011.04,7185.0,6611.0,6782.72,34078.297206,212669,binance,BTC
2018-04-10 00:00:00+00:00,6781.55,6890.0,6656.0,6843.9,22326.728095,147755,binance,BTC
2018-04-11 00:00:00+00:00,6839.56,6990.0,6787.0,6953.79,23997.871177,155607,binance,BTC
2018-04-12 00:00:00+00:00,6953.78,8012.23,6743.2,7923.0,64861.595987,404588,binance,BTC
2018-04-13 00:00:00+00:00,7922.99,8233.39,7732.0,7877.41,55044.523148,351905,binance,BTC
2018-04-14 00:00:00+00:00,7877.48,8186.0,7810.0,7999.01,31621.286357,194500,binance,BTC
2018-04-15 00:00:00+00:00,8004.0,8429.54,7999.02,8355.0,27946.720444,181778,binance,BTC
2018-04-16 00:00:00+00:00,8355.07,8419.0,7867.0,8064.92,36664.069715,226748,binance,BTC
2018-04-17 00:00:00+00:00,8064.92,8173.7,7825.4,7885.02,32152.603567,221228,binance,BTC
2018-04-18 00:00:00+00:00,7890.96,8236.43,7868.0,8173.0,26969.04457,183472,binance,BTC
2018-04-19 00:00:00+00:00,8173.99,8296.0,8080.0,8278.0,27113.847464,196821,binance,BTC
2018-04-20 00:00:00+00:00,8273.84,8930.0,8177.09,8856.98,39795.337485,289687,binance,BTC
2018-04-21 00:00:00+00:00,8852.12,9035.0,8565.0,8915.31,40872.229909,295374,binance,BTC
2018-04-22 00:00:00+00:00,8915.31,9020.67,8727.68,8787.02,29458.25348,229871,binance,BTC
2018-04-23 00:00:00+00:00,8785.7,8985.0,8745.0,8934.01,25838.114709,190944,binance,BTC
2018-04-24 00:00:00+00:00,8934.0,9731.01,8922.0,9619.99,46268.790106,326608,binance,BTC
2018-04-25 00:00:00+00:00,9618.96,9759.82,8730.0,8869.99,81110.037589,477363,binance,BTC
2018-04-26 00:00:00+00:00,8869.99,9307.48,8651.62,9266.0,43300.304245,285850,binance,BTC
2018-04-27 00:00:00+00:00,9267.03,9395.0,8889.0,8915.35,37241.347036,268471,binance,BTC
2018-04-28 00:00:00+00:00,8915.35,9427.48,8870.0,9348.0,34759.62842,257288,binance,BTC
2018-04-29 00:00:00+00:00,9348.0,9570.51,9163.74,9419.0,38149.850035,311494,binance,BTC
2018-04-30 00:00:00+00:00,9417.04,9458.64,9124.99,9246.01,35002.033875,285951,binance,BTC
2018-05-01 00:00:00+00:00,9246.01,9248.99,8800.49,9071.48,41018.463633,268741,binance,BTC
2018-05-02 00:00:00+00:00,9071.48,9268.0,8970.2,9247.84,26123.543961,188258,binance,BTC
2018-05-03 00:00:00+00:00,9247.81,9844.0,9168.4,9750.0,38768.388288,282581,binance,BTC
2018-05-04 00:00:00+00:00,9750.0,9830.04,9520.85,9713.99,28681.588879,210165,binance,BTC
2018-05-05 00:00:00+00:00,9714.0,10020.0,9682.0,9864.0,24990.018345,212076,binance,BTC
2018-05-06 00:00:00+00:00,9863.99,9970.0,9417.03,9659.01,27690.351559,229309,binance,BTC
2018-05-07 00:00:00+00:00,9661.02,9689.67,9181.0,9365.0,33787.640012,230754,binance,BTC
